10189300,从来没有见过真人的薄荷,Apple-iPhone 6 Plus,ios,"39,3579,138",0,0,0,0,0,1501639644.0
10189481,VegetableLove,Apple-iPhone 7,ios,"185046,84",0,1,0,0,0,1553321583.0
10189770,沐涟儿,OPPO-OPPO R7,android,3,0,0,0,0,0,1494729868.0
10191355,羽起zero,vivo-vivo Z1,android,"9,26",0,0,0,0,0,1540790863.0
10193368,Baby2花,Apple-iPhone 6S,ios,2,0,0,1,0,0,1551167745.0
10193654,楠风易场,HUAWEI-PAR-AL00,android,"91,5,166",0,11,1,0,0,1552657964.0
10194238,LeeWANG852,Apple-iPhone 6S Plus,ios,"263,89069",0,1,0,0,0,1534840426.0
10200651,孟小玥smiling,Apple-iPhone X,ios,"539,172686",0,0,0,0,0,1535034253.0
10200675,YHbblue,Meizu-M6 Note,android,"50,7531,168638",0,0,0,0,0,1518191695.0
10201058,今天陳信宏翻我牌子了嗎,HONOR-STF-AL10,android,"46,522,1505",0,0,0,0,0,1531232544.0
10201637,科老大的小蓝v,HUAWEI-HUAWEI NXT-AL10,android,3917,0,0,0,0,0,1547610677.0
10201865,Mrs_颖颖Sun,vivo-vivo Y27,android,"39,10,91358",0,0,0,0,0,1515681861.0
10203689,闲敲棋子落灯花也被占用,Apple-iPhone 7,ios,"539,862",0,0,0,0,0,1534065104.0
10204540,不吃你肉,Apple-iPhone 8 Plus,ios,115908,0,0,0,0,0,1553329237.0
10204665,誰瘋孓,OPPO-OPPO R11,android,"3334,29652,32184",0,0,1,0,0,1551790889.0
10204953,王惜惜走吃饭去,OPPO-OPPO R9s Plus,android,"29,97",0,0,0,0,0,1553308340.0
10208532,若眼泪汇成海,Apple-iPhone 6,ios,"48,539,3917",0,0,0,0,0,1502589649.0
10211633,王源儿你压到我头发啦0,Apple-iPhone 5S,ios,"6,59,91358",0,0,0,0,0,1512515322.0
10212631,不吃糖1,Apple-iPhone 6S,ios,"84,6",0,1,1,0,0,1534562114.0
10214794,夏洛特宝宝1,Apple-iPhone 6S,ios,"18062,70730,17380,143422",0,0,3,0,0,1531448350.0
10215101,懒得圆满ll,HUAWEI-PIC-AL00,android,"22,26078",0,0,0,0,0,1513647287.0
10220010,比熊勋,Apple-iPhone 7,ios,"24,63386",0,0,0,0,0,1495790390.0
10220348,梁晨美景_,samsung-SM-G9350,android,"539,3917,5729",0,0,0,0,0,1497158202.0
10222417,时刻提醒自己不要追星的老阿姨,vivo-vivo X7,android,"213680,218861,212511,213678,222472",0,0,0,0,0,1530604464.0
10224016,开个微博花痴李,OPPO-OPPO R9m,android,"3,3934",0,0,0,0,0,1524907812.0
10224139,明月天涯喃0,vivo-vivo Y67A,android,"159664,3,4672",0,3,0,0,0,1548914881.0
10225482,是气质还是弃治的狒,Xiaomi-Mi Note 3,android,"44,5,41",0,0,0,0,0,1536850267.0
10226134,黑眼圈的舞步0,Apple-iPhone 7,ios,"219279,212007,93479,228609",0,0,0,0,0,1550591957.0
10226306,kylin Z,Apple-iPhone 6S,ios,"1,6",0,6,0,0,0,1527396874.0
10229257,暖初心,Apple-iPhone 6,ios,"38,214670",0,0,1,0,0,1533052364.0
10235871,最喜欢恶作剧了,HONOR-BKL-AL20,android,"6,35,5360",0,0,0,0,0,1547623230.0
10235961,水龙吟扛把子,OPPO-OPPO R11s,android,"17380,70730",0,1,2,0,0,1549684594.0
10235992,流言饱饱,Apple-iPhone 6,ios,"3334,506,174",0,0,0,0,0,1506114909.0
10236141,软兔啾啾,Xiaomi-Redmi Note 3,android,"4,24,48677",0,0,0,0,0,1488683701.0
10236747,希星幽荷JS,Apple-iPhone 8 Plus,ios,"136505,10,95,212418,32069,2060",0,0,0,0,0,1535819112.0
10237710,颖宝绝伦,Apple-iPhone 6 Plus,ios,39,0,0,0,0,0,1492181831.0
10244574,佳瑜er,HUAWEI-EML-AL00,android,136505,0,1,1,0,0,1553332756.0
10247174,长生是我鹿阿,Apple-iPhone 7 Plus,ios,4,0,0,0,0,0,1508067401.0
10248590,阳澄湖大闸蟹蟹蟹,nubia-NX569J,android,"10755,44,31137",0,0,0,0,0,1535602213.0
10248754,MEETGD,vivo-vivo X9,android,218555,0,0,0,0,0,1530976578.0
10250671,x鹿阿小樊老师,LeEco-Le X620,android,"4,3125,21928",0,0,0,0,0,1494250744.0
10252553,Mike_taylor,Apple-iPhone 6S Plus,ios,345,0,0,0,0,0,1503543941.0
10254292,我是99呀,Apple-iPhone 6,ios,50,0,0,0,0,0,1513473459.0
10254739,愚思SIsi,Apple-iPhone 6,ios,"41,39",0,0,0,0,0,1501637201.0
10257343,haru0829,Apple-iPhone 7,ios,"47,17380,70730",0,0,0,0,0,1530608801.0
10259485,香瓜和芋头,Apple-iPhone 8 Plus,ios,"1196,47,263,17380,70730,143422",0,53,7,0,0,1553420162.0
10262189,南风-O-,HUAWEI-HWI-AL00,android,"5,84,380",0,0,3,0,0,1535813238.0
10264731,o果丸子o,Xiaomi-MIX 2,android,41,0,0,0,0,0,1538156178.0
